SUBMISSIONYEARQUARTER,PWSID,SERVICE_AREA_TYPE_CODE,IS_PRIMARY_SERVICE_AREA_CODE,FIRST_REPORTED_DATE,LAST_REPORTED_DATE
2025Q1,GA1110091,SU,Y,11/16/2007,03/20/2025
2025Q1,GA1110093,SU,Y,02/15/2019,03/20/2025
2025Q1,GA1110101,SC,Y,03/13/2009,03/20/2025
2025Q1,GA1110105,SU,Y,05/19/2015,03/20/2025
2025Q1,GA1110124,RA,Y,05/19/2015,03/20/2025
2025Q1,GA1110125,OT,,05/19/2015,03/20/2025
2025Q1,GA1110125,RA,Y,05/19/2015,03/20/2025
2025Q1,GA1110126,SU,Y,05/26/2017,03/20/2025
2025Q1,GA1110127,RA,Y,09/28/2022,03/20/2025
2025Q1,GA1110128,RA,Y,02/11/2025,03/20/2025
2025Q1,GA1110129,RA,Y,11/12/2019,03/20/2025
2025Q1,GA1110134,RA,Y,06/27/2023,03/20/2025
2025Q1,GA1130000,MU,Y,,03/20/2025
2025Q1,GA1130001,RA,Y,,03/20/2025
2025Q1,GA1130003,MU,Y,,03/20/2025
2025Q1,GA1130009,SU,Y,,03/20/2025
2025Q1,GA1030106,SU,Y,08/22/2006,03/20/2025
2025Q1,GA1030137,SU,Y,08/22/2006,02/25/2008
2025Q1,GA1050045,SU,Y,08/22/2006,02/22/2016
2025Q1,GA1030128,SU,Y,,03/20/2025
2025Q1,GA1030129,SU,Y,,03/20/2025
2025Q1,GA1030145,PA,Y,,03/20/2025
2025Q1,GA1030135,SU,Y,,09/30/2005
2025Q1,GA1050041,PA,Y,,03/20/2025
2025Q1,GA1070038,PA,Y,,03/20/2025
2025Q1,GA1110064,SU,Y,,03/20/2025
2025Q1,GA1030139,RE,Y,,08/20/2009
2025Q1,GA1030158,SU,Y,11/21/2018,03/20/2025
2025Q1,GA1110114,PA,Y,11/21/2018,03/20/2025
2025Q1,GA1030163,RA,Y,05/07/2020,03/20/2025
2025Q1,GA1090045,OT,Y,03/12/2020,03/20/2025
2025Q1,GA1130005,MP,Y,,03/20/2025
2025Q1,GA1130006,RA,Y,,07/22/1995
2025Q1,GA1130007,SU,Y,,03/20/2025
2025Q1,GA1130008,SU,Y,,03/20/2025
2025Q1,GA1130011,RA,,,07/22/1995
2025Q1,GA1130012,MP,Y,,03/20/2025
2025Q1,GA1130013,MH,Y,,07/22/1995
2025Q1,GA1130016,SU,Y,,12/18/2024
2025Q1,GA1130017,DC,Y,,07/22/1995
2025Q1,GA1130019,MP,Y,,03/20/2025
2025Q1,GA1130020,RS,Y,,07/22/1995
2025Q1,GA1130027,PA,Y,,07/22/1995
2025Q1,GA1130031,RS,Y,,07/22/1995
2025Q1,GA1130033,SU,Y,,03/20/2025
2025Q1,GA1130034,SU,Y,,03/20/2025
2025Q1,GA1130035,PA,Y,,03/20/2025
2025Q1,GA1130037,PA,Y,,05/18/2007
2025Q1,GA1150000,MU,Y,,03/20/2025
2025Q1,GA1150001,RA,Y,,03/20/2025
2025Q1,GA1150002,MU,Y,,03/20/2025
2025Q1,GA1150003,OR,Y,,03/20/2025
2025Q1,GA1150004,SC,,,07/22/1995
2025Q1,GA1150005,IA,Y,,09/30/2005
2025Q1,GA1150007,IA,Y,,07/22/1995
2025Q1,GA1150008,OA,,,07/22/1995
2025Q1,GA1150012,PA,,,07/22/1995
2025Q1,GA1150013,SK,Y,,03/20/2025
2025Q1,GA1150014,SK,Y,,03/20/2025
2025Q1,GA1150028,OR,Y,,07/22/1995
2025Q1,GA1150029,PA,Y,,03/20/2025
2025Q1,GA1150030,HM,,,07/22/1995
2025Q1,GA1150038,PA,,,07/22/1995
2025Q1,GA1150043,OA,,,07/22/1995
2025Q1,GA1150044,PA,Y,,03/13/2009
2025Q1,GA1150049,OA,,,07/22/1995
2025Q1,GA1150057,PA,Y,,09/05/2001
2025Q1,GA1150058,SK,Y,,03/20/2025
2025Q1,GA1170000,MU,Y,,03/20/2025
2025Q1,GA1170001,SC,,,07/22/1995
2025Q1,GA1170004,SC,,,07/22/1995
2025Q1,GA1170005,MP,Y,,05/24/2003
2025Q1,GA1170006,MP,Y,,09/30/2005
2025Q1,GA1170007,RA,Y,,07/22/1995
2025Q1,GA1170008,SU,Y,,03/20/2025
2025Q1,GA1170010,SU,Y,,05/23/2002
2025Q1,GA1170012,SU,Y,,05/15/2004
2025Q1,GA1170013,SU,Y,,03/20/2025
2025Q1,GA1170015,RA,Y,,07/22/1995
2025Q1,GA1170016,MH,Y,,07/22/1995
2025Q1,GA1170017,MP,Y,,07/04/2001
2025Q1,GA1170018,RA,,,07/22/1995
2025Q1,GA1170019,RA,Y,,07/22/1995
2025Q1,GA1170020,RA,Y,,07/22/1995
2025Q1,GA1170021,RA,Y,,07/22/1995
2025Q1,GA1170024,RA,Y,,07/22/1995
2025Q1,GA1170028,RA,Y,,07/22/1995
2025Q1,GA1170030,SU,Y,,03/20/2025
2025Q1,GA1170031,RA,,,07/22/1995
2025Q1,GA1170032,MP,Y,,09/22/2004
2025Q1,GA1170033,RA,Y,,07/22/1995
2025Q1,GA1170034,RA,Y,,07/22/1995
2025Q1,GA1170035,SU,Y,,03/20/2025
2025Q1,GA1170037,SU,Y,,03/20/2025
2025Q1,GA1170040,RA,Y,,07/22/1995
2025Q1,GA1170041,RA,,,07/22/1995
2025Q1,GA1170047,SU,Y,,03/20/2025
2025Q1,GA1170048,RA,Y,,07/22/1995
2025Q1,GA1170050,RA,Y,,03/20/2025
2025Q1,GA1170052,RA,Y,,07/22/1995
2025Q1,GA1170053,SU,Y,,09/22/2004
2025Q1,GA1170054,MH,Y,,07/22/1995
2025Q1,GA1170055,RA,Y,,07/22/1995
2025Q1,GA1170056,RA,Y,,07/22/1995
2025Q1,GA1170057,PA,Y,,03/14/2002
2025Q1,GA1170098,RS,Y,,03/09/2004
2025Q1,GA1130010,MP,Y,,03/20/2025
2025Q1,GA1130036,PA,Y,,02/06/1996
2025Q1,GA1170059,DC,Y,,07/22/1995
2025Q1,GA1170065,RA,,,07/22/1995
2025Q1,GA1170069,SU,Y,,08/19/2014
2025Q1,GA1170081,MP,Y,,07/04/2001
2025Q1,GA1170096,RS,Y,,07/22/1995
2025Q1,GA1170099,OA,,,07/22/1995
2025Q1,GA1170100,PA,Y,,07/22/1995
2025Q1,GA1170101,PA,Y,,07/22/1995
2025Q1,GA1170102,PA,Y,,07/22/1995
2025Q1,GA1170104,OA,,,07/22/1995
2025Q1,GA1170106,PA,Y,,07/22/1995
2025Q1,GA1170107,PA,Y,,07/22/1995
2025Q1,GA1170109,OA,,,07/22/1995
2025Q1,GA1170110,PA,Y,,07/22/1995
2025Q1,GA1170117,PA,Y,,02/16/2010
2025Q1,GA1170123,IN,,,07/22/1995
2025Q1,GA1170142,RA,Y,,07/22/1995
2025Q1,GA1170144,RA,Y,,07/22/1995
2025Q1,GA1170145,RA,Y,,07/22/1995
2025Q1,GA1170156,OA,,,07/22/1995
2025Q1,GA1170157,RS,Y,,07/22/1995
2025Q1,GA1170159,RS,,,07/22/1995
2025Q1,GA1170160,RS,,,07/22/1995
2025Q1,GA1170161,RS,,,07/22/1995
2025Q1,GA1170162,OA,,,07/22/1995
2025Q1,GA1170163,PA,Y,,07/22/1995
2025Q1,GA1170164,PA,,,07/22/1995
2025Q1,GA1170165,RA,Y,,07/22/1995
2025Q1,GA1170166,PA,Y,,07/22/1995
2025Q1,GA1170167,PA,Y,,07/22/1995
2025Q1,GA1170168,MH,Y,,07/22/1995
2025Q1,GA1170170,SU,Y,,05/24/2003
2025Q1,GA1170172,PA,Y,,02/16/2010
2025Q1,GA1170175,RA,Y,,07/22/1995
2025Q1,GA1170176,SU,Y,,05/24/2003
2025Q1,GA1170177,RA,Y,,07/22/1995
2025Q1,GA1170178,OT,Y,,07/22/1995
2025Q1,GA1190000,MU,Y,,03/20/2025
2025Q1,GA1190001,MU,Y,,03/20/2025
2025Q1,GA1190002,MU,Y,,03/20/2025
2025Q1,GA1190003,MU,Y,,03/20/2025
2025Q1,GA1190004,MU,Y,,03/20/2025
2025Q1,GA1190006,SC,Y,,07/22/1995
2025Q1,GA1190007,SC,Y,,07/22/1995
2025Q1,GA1190008,PA,Y,,03/20/2025
2025Q1,GA1190011,HR,Y,,05/23/2002
2025Q1,GA1190013,IA,Y,,03/09/2004
2025Q1,GA1190014,OA,,,07/22/1995
2025Q1,GA1190015,RA,Y,,07/22/1995
2025Q1,GA1190017,SU,Y,,08/19/2000
2025Q1,GA1190018,RA,Y,,07/22/1995
2025Q1,GA1190019,RA,Y,,07/22/1995
2025Q1,GA1190020,RA,Y,,07/22/1995
2025Q1,GA1190021,SU,Y,,09/05/2001
2025Q1,GA1190022,PA,Y,,03/14/2002
2025Q1,GA1190024,RS,Y,,07/22/1995
2025Q1,GA1190031,RS,Y,,07/22/1995
2025Q1,GA1190033,PA,Y,,03/23/2005
2025Q1,GA1190035,RS,Y,,07/22/1995
2025Q1,GA1190036,RS,,,07/22/1995
2025Q1,GA1190037,HR,Y,,02/06/1996
2025Q1,GA1190038,HR,Y,,02/06/1996
2025Q1,GA1190039,PA,Y,,05/18/2007
2025Q1,GA1190041,RS,Y,,05/24/2003
2025Q1,GA1190042,RS,Y,,03/23/2005
2025Q1,GA1190044,RS,Y,,07/22/1995
2025Q1,GA1190045,PA,Y,,05/24/2003
2025Q1,GA1190046,MP,Y,,03/23/2005
2025Q1,GA1190047,RS,Y,,12/23/2000
2025Q1,GA1190048,SK,Y,,03/20/2025
2025Q1,GA1190049,RS,Y,,07/22/1995
2025Q1,GA1190050,RS,Y,,12/23/2003
2025Q1,GA1190051,RA,Y,,03/20/2025
2025Q1,GA1190052,SU,Y,,03/20/2025
2025Q1,GA1210000,MU,Y,,09/30/2005
2025Q1,GA1210001,MU,Y,,03/20/2025
2025Q1,GA1210002,MU,Y,,03/20/2025
2025Q1,GA1210003,MU,Y,,03/20/2025
2025Q1,GA1210004,MU,Y,,03/20/2025
2025Q1,GA1210005,MU,Y,,03/20/2025
2025Q1,GA1210006,MU,Y,,03/20/2025
2025Q1,GA1210007,MU,Y,,03/20/2025
2025Q1,GA1210008,MU,Y,,03/20/2025
2025Q1,GA1210009,MU,Y,,03/20/2025
2025Q1,GA1210010,MU,Y,,03/20/2025
2025Q1,GA1210011,PA,Y,,07/22/1995
2025Q1,GA1210012,SC,,,07/22/1995
2025Q1,GA1210013,SC,,,07/22/1995
2025Q1,GA1210018,RA,,,07/22/1995
2025Q1,GA1210020,DC,Y,,08/11/2021
2025Q1,GA1210023,SK,Y,,07/22/1995
2025Q1,GA1210024,RS,Y,,07/22/1995
2025Q1,GA1210025,IN,,,07/22/1995
2025Q1,GA1210029,PA,Y,,07/22/1995
2025Q1,GA1210035,PA,,,07/22/1995
2025Q1,GA1210036,IA,Y,,07/22/1995
2025Q1,GA1210037,PA,Y,,05/18/2007
2025Q1,GA1210038,WH,Y,,03/20/2025
2025Q1,GA1210039,ON,Y,,02/15/2001
2025Q1,GA1210040,RS,Y,,02/16/2006
2025Q1,GA1210041,WH,Y,02/16/2021,12/16/2021
2025Q1,GA1230000,MU,Y,,03/20/2025
2025Q1,GA1230001,SC,Y,,05/26/2011
2025Q1,GA1230002,SC,,,07/22/1995
2025Q1,GA1230004,RA,Y,,03/20/2025
2025Q1,GA1230005,IN,,,07/22/1995
2025Q1,GA1230006,OR,Y,,07/22/1995
2025Q1,GA1230008,MH,Y,,07/22/1995
2025Q1,GA1230015,RS,Y,,07/22/1995
2025Q1,GA1230017,SC,Y,,09/30/2005
2025Q1,GA1230018,RS,,,07/22/1995
2025Q1,GA1230022,OT,Y,,08/25/2008
2025Q1,GA1230026,RS,,,07/22/1995
2025Q1,GA1230029,RS,,,07/22/1995
2025Q1,GA1230030,PA,,,07/22/1995
2025Q1,GA1230031,RS,,,07/22/1995
2025Q1,GA1230034,SK,Y,,03/09/2017
2025Q1,GA1230035,SK,Y,,05/18/2006
2025Q1,GA1230036,SK,Y,,11/15/2005
2025Q1,GA1230038,PA,Y,,05/04/2018
2025Q1,GA1230039,PA,Y,,09/30/2005
2025Q1,GA1230040,PA,Y,,05/18/2007
2025Q1,GA1230042,PA,Y,,11/29/2010
2025Q1,GA1230044,PA,Y,,05/18/2010
2025Q1,GA1230045,PA,Y,,03/20/2025
2025Q1,GA1230046,PA,Y,,05/26/2017
2025Q1,GA1230049,SK,Y,,03/20/2025
2025Q1,GA1230050,SK,Y,,11/28/2011
2025Q1,GA1230051,MP,Y,,11/22/2021
2025Q1,GA1230054,RS,Y,,12/03/2008
2025Q1,GA1230055,OT,Y,,03/20/2025
2025Q1,GA1230057,RA,Y,,03/20/2025
2025Q1,GA1230058,RA,Y,,03/20/2025
2025Q1,GA1230059,SU,Y,,03/20/2025
2025Q1,GA1230060,SU,Y,,03/20/2025
2025Q1,GA1230061,OT,Y,,03/20/2025
2025Q1,GA1230062,ON,Y,,01/19/2002
2025Q1,GA1230063,OT,Y,,02/24/2015
2025Q1,GA1230064,OT,Y,,03/20/2025
2025Q1,GA1230065,SU,Y,05/18/2006,03/20/2025
2025Q1,GA1230066,OT,Y,,03/20/2025
2025Q1,GA1230067,OT,Y,,03/20/2025
2025Q1,GA1230068,OT,Y,,09/05/2001
2025Q1,GA1230069,OT,Y,,05/23/2002
2025Q1,GA1230070,OT,Y,,03/20/2025
2025Q1,GA1230071,RS,Y,,02/16/2010
2025Q1,GA1230072,RS,Y,,09/30/2005
2025Q1,GA1230074,SU,Y,,03/20/2025
2025Q1,GA1230075,IN,Y,,03/20/2025
2025Q1,GA1230076,SU,Y,05/14/2021,03/20/2025
2025Q1,GA1230077,SU,Y,05/04/2018,03/20/2025
2025Q1,GA1230078,SU,Y,05/18/2006,08/29/2007
2025Q1,GA1230083,RA,Y,11/16/2009,03/20/2025
2025Q1,GA1230085,PA,Y,05/18/2010,03/20/2025
2025Q1,GA1230086,IA,Y,11/28/2011,03/20/2025
2025Q1,GA1230087,OT,Y,11/18/2015,03/20/2025
2025Q1,GA1230088,OT,Y,12/16/2016,03/20/2025
2025Q1,GA1230089,SU,Y,02/15/2023,03/20/2025
2025Q1,GA1250000,MU,Y,,03/20/2025
2025Q1,GA1250001,MU,Y,,03/20/2025
2025Q1,GA1250003,IA,Y,,02/28/2024
2025Q1,GA1250004,MU,Y,,03/20/2025
2025Q1,GA1270000,MU,Y,,03/20/2025
2025Q1,GA1270001,MU,Y,,03/20/2025
2025Q1,GA1270003,IA,Y,,05/18/2007
2025Q1,GA1270004,IA,Y,,03/20/2025
2025Q1,GA1270005,IA,Y,,07/22/1995
2025Q1,GA1270006,SC,Y,,07/22/1995
2025Q1,GA1270007,OR,Y,,03/20/2025
2025Q1,GA1270008,MP,Y,,03/20/2025
2025Q1,GA1270009,MP,Y,,02/28/2024
2025Q1,GA1270010,MP,Y,,03/20/2025
2025Q1,GA1270011,SU,Y,,03/20/2025
2025Q1,GA1270012,MP,Y,,03/20/2025
2025Q1,GA1270014,MP,Y,,03/20/2025
2025Q1,GA1270015,MP,Y,,03/20/2025
2025Q1,GA1270016,SU,Y,,03/20/2025
2025Q1,GA1270017,MP,Y,,03/20/2025
2025Q1,GA1270018,RS,,,07/22/1995
2025Q1,GA1270019,HM,Y,,03/20/2025
2025Q1,GA1270020,PA,Y,,09/13/2003
2025Q1,GA1270021,IA,Y,,03/20/2025
2025Q1,GA1270022,OA,,,07/22/1995
2025Q1,GA1270023,IA,Y,,08/25/2008
2025Q1,GA1270025,SU,Y,,03/20/2025
2025Q1,GA1270026,IA,Y,,07/22/1995
2025Q1,GA1270027,IA,Y,,08/24/2015
2025Q1,GA1270028,MU,Y,,03/20/2025
2025Q1,GA1270029,MP,Y,,03/20/2025
2025Q1,GA1270030,PA,Y,,03/20/2025
2025Q1,GA1270031,SU,Y,,03/20/2025
2025Q1,GA1270033,MP,Y,,03/20/2025
2025Q1,GA1270034,SC,Y,,08/20/2009
2025Q1,GA1270035,SU,Y,,03/20/2025
2025Q1,GA1270036,MP,Y,,03/20/2025
2025Q1,GA1270037,MP,Y,,03/20/2025
2025Q1,GA1270038,SS,Y,,11/22/2006
2025Q1,GA1270040,SU,Y,,01/19/2002
2025Q1,GA1270042,MP,Y,,03/20/2025
2025Q1,GA1270044,SU,Y,,02/25/2008
2025Q1,GA1270045,OA,,,07/22/1995
2025Q1,GA1270046,DC,Y,,07/22/1995
2025Q1,GA1270047,IA,Y,,03/20/2025
2025Q1,GA1270048,OA,,,07/22/1995
2025Q1,GA1270049,SK,Y,,07/22/1995
2025Q1,GA1270050,SK,Y,,03/20/2025
2025Q1,GA1270053,MH,Y,,07/22/1995
2025Q1,GA1270054,SU,Y,,03/20/2025
2025Q1,GA1270056,MP,Y,,03/20/2025
2025Q1,GA1270058,SU,Y,,08/15/2013
2025Q1,GA1270059,MP,Y,,02/15/2023
2025Q1,GA1270065,HR,Y,,09/13/2003
2025Q1,GA1270066,RS,Y,,11/15/2005
2025Q1,GA1270067,RS,,,07/22/1995
2025Q1,GA1270068,RS,Y,,07/22/1995
2025Q1,GA1270070,RS,,,07/22/1995
2025Q1,GA1270072,RS,,,07/22/1995
2025Q1,GA1270075,SC,Y,,06/27/2022
2025Q1,GA1270078,SK,Y,,03/20/2025
2025Q1,GA1270080,RA,Y,,03/20/2025
2025Q1,GA1270083,PA,Y,,06/24/2005
2025Q1,GA1270085,PA,,,07/22/1995
2025Q1,GA1270087,OA,,,07/22/1995
2025Q1,GA1270088,OA,,,07/22/1995
2025Q1,GA1270090,SS,Y,,03/20/2025
2025Q1,GA1270093,SS,Y,,11/22/2006
2025Q1,GA1270103,SK,Y,,03/20/2025
2025Q1,GA1270104,HM,Y,,02/11/2025
2025Q1,GA1270108,MU,Y,,05/15/2004
2025Q1,GA1270111,RS,,,07/22/1995
2025Q1,GA1270117,OA,,,07/22/1995
2025Q1,GA1270118,SU,Y,,03/20/2025
2025Q1,GA1270120,IN,,,07/22/1995
2025Q1,GA1270121,RS,,,07/22/1995
2025Q1,GA1270123,OA,,,07/22/1995
2025Q1,GA1270125,RS,Y,,05/26/2011
2025Q1,GA1270126,OR,Y,,08/29/2007
2025Q1,GA1270127,SS,Y,,03/14/2002
2025Q1,GA1270130,RS,,,07/22/1995
2025Q1,GA1270131,SS,Y,,07/22/1995
2025Q1,GA1270133,RS,,,07/22/1995
2025Q1,GA1270134,SS,Y,,11/22/2006
2025Q1,GA1270135,SS,Y,,11/22/2006
2025Q1,GA1270136,OA,,,07/22/1995
2025Q1,GA1270137,IA,Y,,03/20/2025
2025Q1,GA1270138,SS,Y,,07/22/1995
2025Q1,GA1270139,SS,Y,,09/30/2005
2025Q1,GA1270140,SS,Y,,02/13/2007
2025Q1,GA1270141,MP,Y,,03/20/2025
2025Q1,GA1270142,RA,Y,,08/29/2016
2025Q1,GA1270144,RA,Y,,07/22/1995
2025Q1,GA1270145,MP,Y,,01/19/2002
2025Q1,GA1270146,OT,Y,,03/20/2025
2025Q1,GA1270147,RS,Y,,03/20/2025
2025Q1,GA1270150,RA,Y,,03/20/2025
2025Q1,GA1270151,ON,Y,,09/30/2005
2025Q1,GA1270152,RS,Y,,05/18/2006
2025Q1,GA1270153,PA,Y,,05/24/2003
2025Q1,GA1270154,SU,Y,,03/20/2025
2025Q1,GA1270155,MP,Y,,03/20/2025
2025Q1,GA1270156,MP,Y,,03/20/2025
2025Q1,GA1270157,MF,Y,,09/13/2003
2025Q1,GA1270158,SC,Y,,07/22/1995
2025Q1,GA1270159,SU,Y,,03/20/2025
2025Q1,GA1270160,SU,Y,,03/20/2025
2025Q1,GA1270161,SU,Y,,05/26/2011
2025Q1,GA1270162,PA,Y,,07/22/1995
2025Q1,GA1270163,IA,Y,,02/15/2001
2025Q1,GA1270164,RS,Y,,07/22/1995
2025Q1,GA1270165,MH,Y,,07/22/1995
2025Q1,GA1270166,SU,Y,,03/20/2025
2025Q1,GA1270167,PA,Y,,08/16/2022
2025Q1,GA1270168,SU,Y,,03/20/2025
2025Q1,GA1270169,RS,Y,,03/20/2025
2025Q1,GA1270171,RA,Y,,03/20/2025
2025Q1,GA1270173,MP,Y,,12/16/2021
2025Q1,GA1270174,SU,Y,,03/20/2025
2025Q1,GA1270175,SU,Y,,03/20/2025
2025Q1,GA1270176,SU,Y,08/21/2012,03/20/2025
2025Q1,GA1270178,HM,Y,,06/24/2005
2025Q1,GA1270179,SU,Y,,03/20/2025
2025Q1,GA1270180,SU,Y,,03/20/2025
2025Q1,GA1270181,SU,Y,,03/20/2025
2025Q1,GA1270182,SU,Y,,03/20/2025
2025Q1,GA1270184,SU,Y,08/22/2006,03/20/2025
2025Q1,GA1270185,SU,Y,,03/20/2025
2025Q1,GA1270186,SU,Y,,03/20/2025
2025Q1,GA1270187,SU,Y,,03/20/2025
2025Q1,GA1270188,SU,Y,,03/20/2025
2025Q1,GA1270189,SU,Y,03/13/2009,03/20/2025
2025Q1,GA1270190,SU,Y,02/16/2006,03/20/2025
2025Q1,GA1270191,SU,Y,08/25/2008,03/20/2025
2025Q1,GA1270193,RA,Y,11/15/2017,03/20/2025
2025Q1,GA1270194,SU,Y,08/25/2008,03/20/2025
2025Q1,GA1290000,MU,Y,,03/20/2025
2025Q1,GA1290002,HR,Y,,05/22/2001
2025Q1,GA1290003,SC,,,07/22/1995
2025Q1,GA1290004,SC,,,07/22/1995
2025Q1,GA1290006,RA,,,07/22/1995
2025Q1,GA1290008,RS,,,07/22/1995
2025Q1,GA1290010,PA,Y,,07/22/1995
2025Q1,GA1290015,OA,,,07/22/1995
2025Q1,GA1290017,RS,,,07/22/1995
2025Q1,GA1290018,OA,,,07/22/1995
2025Q1,GA1290020,IA,Y,,07/22/1995
2025Q1,GA1290021,SU,Y,,03/20/2025
2025Q1,GA1290022,MU,Y,08/21/2012,03/20/2025
2025Q1,GA1310000,MU,Y,,03/20/2025
2025Q1,GA1310001,MU,Y,,03/20/2025
2025Q1,GA1310002,SC,,,07/22/1995
2025Q1,GA1310003,SC,Y,,03/20/2025
2025Q1,GA1310005,RA,,,07/22/1995
2025Q1,GA1310006,RA,,,07/22/1995
2025Q1,GA1310008,IA,Y,,03/14/2002
2025Q1,GA1310010,IA,Y,,02/16/2021
2025Q1,GA1310011,SC,Y,,07/22/1995
2025Q1,GA1310012,IA,Y,08/19/2014,03/20/2025
2025Q1,GA1310013,OA,,,07/22/1995
2025Q1,GA1310015,MH,Y,,07/22/1995
2025Q1,GA1310021,MP,Y,,03/20/2025
2025Q1,GA1310022,SU,Y,,03/20/2025
2025Q1,GA1310023,MP,Y,,03/20/2025
2025Q1,GA1310024,RS,Y,,08/29/2007
2025Q1,GA1310037,OA,,,07/22/1995
2025Q1,GA1310039,IA,Y,,03/20/2025
2025Q1,GA1310041,MP,Y,,02/25/2008
2025Q1,GA1310042,SU,Y,,03/20/2025
2025Q1,GA1310043,RS,Y,,08/18/2011
2025Q1,GA1310044,MP,Y,,03/20/2025
2025Q1,GA1310045,IA,Y,08/19/2014,03/20/2025
2025Q1,GA1310046,SU,Y,,03/20/2025
2025Q1,GA1310047,SU,Y,,03/20/2025
2025Q1,GA1310048,SU,Y,,03/20/2025
2025Q1,GA1310049,SU,Y,,03/20/2025
2025Q1,GA1310050,RS,Y,,05/23/2002
2025Q1,GA1310051,RS,Y,,03/14/2002
2025Q1,GA1310052,RS,Y,,03/09/2004
2025Q1,GA1310053,MH,Y,,12/23/2003
2025Q1,GA1310057,SC,Y,11/16/2007,05/28/2008
2025Q1,GA1310058,PA,Y,11/16/2007,02/25/2008
2025Q1,GA1310059,RE,Y,03/09/2017,03/20/2025
2025Q1,GA1310061,OT,Y,03/28/2023,03/20/2025
2025Q1,GA1310063,OT,Y,12/21/2023,03/20/2025
2025Q1,GA1310064,SU,Y,11/14/2024,03/20/2025
2025Q1,GA1330000,MU,Y,,03/20/2025
2025Q1,GA1330001,MU,Y,,03/20/2025
2025Q1,GA1330002,MU,Y,,03/20/2025
2025Q1,GA1330003,MU,Y,,03/20/2025
2025Q1,GA1330004,MU,Y,,03/20/2025
2025Q1,GA1330006,PA,Y,,03/20/2025
2025Q1,GA1330007,SU,Y,,03/20/2025
2025Q1,GA1330008,SU,Y,,03/20/2025
2025Q1,GA1330010,SU,Y,,09/22/2004
2025Q1,GA1330011,SU,Y,,03/20/2025
2025Q1,GA1330012,SU,Y,,03/20/2025
2025Q1,GA1330013,SU,Y,,05/24/2003
2025Q1,GA1330014,SU,Y,,03/20/2025
2025Q1,GA1330015,SU,Y,,09/30/2005
2025Q1,GA1330016,SU,Y,,03/20/2025
2025Q1,GA1330023,OA,,,07/22/1995
2025Q1,GA1330034,RS,,,07/22/1995
2025Q1,GA1330039,RS,Y,,07/22/1995
2025Q1,GA1330040,PA,Y,,03/20/2025
2025Q1,GA1330041,SU,Y,,08/29/2007
2025Q1,GA1330042,HM,Y,,03/20/2025
2025Q1,GA1330046,SU,Y,,03/20/2025
2025Q1,GA1330048,SU,Y,,03/20/2025
2025Q1,GA1330049,SU,Y,,03/20/2025
2025Q1,GA1330050,SU,Y,,03/20/2025
2025Q1,GA1330051,SU,Y,,03/20/2025
2025Q1,GA1330052,SU,Y,,03/20/2025
2025Q1,GA1330054,SU,Y,,03/09/2017
2025Q1,GA1330055,SU,Y,,02/20/2013
2025Q1,GA1330056,SU,Y,,03/09/2017
2025Q1,GA1330057,SU,Y,,03/09/2017
2025Q1,GA1330058,SU,Y,,09/22/2004
2025Q1,GA1330059,SU,Y,,03/20/2025
2025Q1,GA1330060,IA,Y,,05/15/2004
2025Q1,GA1330061,SK,Y,,03/20/2025
2025Q1,GA1330062,OT,Y,,09/30/2005
2025Q1,GA1330064,IA,Y,,09/22/2004
2025Q1,GA1330065,SU,Y,,03/20/2025
2025Q1,GA1330066,SU,Y,,02/13/2007
2025Q1,GA1330067,RA,Y,,03/20/2025
2025Q1,GA1330071,SU,Y,08/22/2006,03/20/2025
2025Q1,GA1330073,SU,Y,05/18/2006,05/18/2010
2025Q1,GA1330075,SU,Y,11/22/2006,03/20/2025
2025Q1,GA1330076,SU,Y,05/14/2013,03/09/2017
2025Q1,GA1330077,OR,Y,03/21/2012,03/20/2025
2025Q1,GA1330078,RA,Y,09/28/2022,03/20/2025
2025Q1,GA1330079,PA,Y,11/14/2024,03/20/2025
2025Q1,GA1350000,MU,Y,,03/20/2025
2025Q1,GA1350001,RA,Y,,07/22/1995
2025Q1,GA1350002,RA,Y,,07/22/1995
2025Q1,GA1350003,RA,Y,,07/22/1995
2025Q1,GA1350004,MU,Y,,03/20/2025
2025Q1,GA1350005,MU,Y,,02/16/2021
2025Q1,GA1350006,MU,Y,,03/20/2025
2025Q1,GA1350007,MU,Y,,08/15/2013
2025Q1,GA1350009,RA,Y,,07/22/1995
2025Q1,GA1350010,MU,Y,,11/22/2021
2025Q1,GA1350011,MP,Y,,03/20/2025
2025Q1,GA1350012,MP,Y,,03/20/2025
2025Q1,GA1350013,HR,Y,,02/06/1996
2025Q1,GA1350016,RA,,,07/22/1995
2025Q1,GA1350017,SC,Y,,07/22/1995
2025Q1,GA1350019,RS,,,07/22/1995
2025Q1,GA1350021,SS,,,07/22/1995
2025Q1,GA1350028,OA,,,07/22/1995
2025Q1,GA1350032,IA,Y,,07/22/1995
2025Q1,GA1350033,MP,Y,,03/14/2002
2025Q1,GA1370000,MU,Y,,03/20/2025
2025Q1,GA1370001,MU,Y,,03/20/2025
2025Q1,GA1370002,MU,Y,,03/20/2025
2025Q1,GA1370003,MU,Y,,03/20/2025
2025Q1,GA1370004,MU,Y,,03/20/2025
2025Q1,GA1370005,MU,Y,,03/20/2025
2025Q1,GA1370006,SC,Y,,11/28/2000
2025Q1,GA1370007,SC,Y,,11/28/2000
2025Q1,GA1370008,SC,Y,,05/24/2003
